"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","core_enrichment_symbol"
"R-HSA-5576891","Cardiac conduction",116,-0.534120432794291,-1.68886827480786,3.94939273850912e-05,0.000118313364554484,0.0014807165963884,4260,"tags=49%, list=23%, signal=38%","10699/89822/2281/3759/10008/3752/4311/3777/11280/6547/2259/2258/30820/9992/4882/80333/481/10089/1760/3757/3767/6263/3770/486/6543/10060/53826/3775/7220/60598/30818/51305/477/8645/6588/3751/845/3776/6332/5349/5348/3768/25937/4881/816/4880/3741/482/59283/59284/6329/23704/6330/5350/775/783/2257","CORIN, KCNK17, FKBP1B, KCNJ2, KCNE3, KCND3, MME, KCNK3, SCN11A, SLC8A3, FGF14, FGF13, KCNIP1, KCNE2, NPR2, KCNIP4, ATP1B1, KCNK7, DMPK, KCNH2, KCNJ11, RYR3, KCNJ14, FXYD2, SLC8A2, ABCC9, FXYD6, KCNK1, TRPC1, KCNK15, KCNIP3, KCNK9, ATP1A2, KCNK5, SLN, KCND2, CASQ2, KCNK2, SCN7A, FXYD3, FXYD1, KCNJ12, WWTR1, NPR1, CAMK2B, NPPC, KCNA5, ATP1B2, CACNG8, CACNG7, SCN4A, KCNE4, SCN4B, PLN, CACNA1C, CACNB2, FGF12"
"R-HSA-5173105","O-linked glycosylation",97,-0.550646542124275,-1.7162024808825,4.3240388768587e-05,0.000127097795439047,0.00157486047515064,2691,"tags=36%, list=15%, signal=31%","79623/11174/54437/92949/170692/57188/9508/84002/120071/79875/170690/55901/11095/10417/256435/4584/170689/10071/7058/56999/9037/9215/117248/11227/374378/9719/80731/9510/221981/57452/11096/50614/11173/81792/9507","GALNT14, ADAMTS6, SEMA5B, ADAMTSL1, ADAMTS18, ADAMTSL3, ADAMTS3, B3GNT5, LARGE2, THSD4, ADAMTS16, THSD1, ADAMTS8, SPON2, ST6GALNAC3, MUC3A, ADAMTS15, MUC12, THBS2, ADAMTS9, SEMA5A, LARGE1, GALNT15, GALNT5, GALNT18, ADAMTSL2, THSD7B, ADAMTS1, THSD7A, GALNT16, ADAMTS5, GALNT9, ADAMTS7, ADAMTS12, ADAMTS4"
"R-HSA-8875878","MET promotes cell motility",41,-0.658359161609562,-1.82895494068015,5.1226925200237e-05,0.00014540167657845,0.00181391246834757,3630,"tags=59%, list=20%, signal=47%","284217/3914/1398/3688/3673/85301/1289/3909/5747/3675/1278/1280/3918/3908/3913/3915/3911/1281/3912/1290/3910/1277/50509/10319","LAMA1, LAMB3, CRK, ITGB1, ITGA2, COL27A1, COL5A1, LAMA3, PTK2, ITGA3, COL1A2, COL2A1, LAMC2, LAMA2, LAMB2, LAMC1, LAMA5, COL3A1, LAMB1, COL5A2, LAMA4, COL1A1, COL5A3, LAMC3"
"R-HSA-3371568","Attenuation phase",14,-0.82224548939626,-1.88775473367694,5.59538596849635e-05,0.000157861792886292,0.00192774179455166,2127,"tags=64%, list=12%, signal=57%","3312/3326/2288/3306/3320/3305/3304/3303/3337","HSPA8, HSP90AB1, FKBP4, HSPA2, HSP90AA1, HSPA1L, HSPA1B, HSPA1A, DNAJB1"
"R-HSA-8957275","Post-translational protein phosphorylation",92,-0.556863347424983,-1.72467805121415,6.38826524667337e-05,0.000175302981866721,0.0021429887018619,4193,"tags=47%, list=23%, signal=36%","10970/1435/720/721/4241/1000/5954/7425/3488/51280/7466/8614/3569/10117/3486/5179/3484/1758/2719/8542/3487/351/11167/91851/2200/4052/10272/54587/84141/11098/3698/3913/3915/3912/4240/652/3371/54972/4148/3490/64856/8404/3270","CKAP4, CSF1, C4A, C4B, MELTF, CDH2, RCN1, VGF, IGFBP5, GOLM1, WFS1, STC2, IL6, ENAM, IGFBP3, PENK, IGFBP1, DMP1, GPC3, APOL1, IGFBP4, APP, FSTL1, CHRDL1, FBN1, LTBP1, FSTL3, MXRA8, EVA1A, PRSS23, ITIH2, LAMB2, LAMC1, LAMB1, MFGE8, BMP4, TNC, TMEM132A, MATN3, IGFBP7, VWA1, SPARCL1, HRC"
"R-HSA-1500931","Cell-Cell communication",116,-0.526117644909291,-1.6635637671741,7.4603389810924e-05,0.00020080031165584,0.00243845357789552,3567,"tags=42%, list=19%, signal=34%","1499/3914/3688/1000/9069/5819/8976/5818/9071/9863/5817/92359/25945/56288/3655/4868/84552/3691/84612/3909/9075/1004/977/1009/1006/999/6711/1366/5747/55742/53842/9076/221935/3861/88/3918/3728/1002/23562/1365/54751/55679/2318/10979/1007/1364/1003/1012/7122","CTNNB1, LAMB3, ITGB1, CDH2, CLDN12, NECTIN2, WASL, NECTIN1, CLDN10, MAGI2, PVR, CRB3, NECTIN3, PARD3, ITGA6, NPHS1, PARD6G, ITGB4, PARD6B, LAMA3, CLDN2, CDH6, CD151, CDH11, CDH8, CDH1, SPTBN1, CLDN7, PTK2, PARVA, CLDN22, CLDN1, SDK1, KRT14, ACTN2, LAMC2, JUP, CDH4, CLDN14, CLDN3, FBLIM1, LIMS2, FLNC, FERMT2, CDH9, CLDN4, CDH5, CDH13, CLDN5"
"R-HSA-2424491","DAP12 signaling",30,0.687296402701443,2.25834094779165,9.03921364171726e-05,0.000236500841091485,0.00277271841710767,2457,"tags=47%, list=13%, signal=41%","3932/100528032/22914/3822/3824/27040/6850/9402/54209/695/7305/2885/3937/5336","LCK, KLRC4-KLRK1, KLRK1, KLRC2, KLRD1, LAT, SYK, GRAP2, TREM2, BTK, TYROBP, GRB2, LCP2, PLCG2"
"R-HSA-983695","Antigen activates B Cell Receptor (BCR) leading to generation of second messengers",32,0.663641438749678,2.19983377190657,9.13554622977672e-05,0.000238134368327204,0.00277271841710767,2457,"tags=50%, list=13%, signal=43%","27071/5293/118788/6850/7409/695/5777/930/973/29760/4067/2885/30011/933/3709/5336","DAPP1, PIK3CD, PIK3AP1, SYK, VAV1, BTK, PTPN6, CD19, CD79A, BLNK, LYN, GRB2, SH3KBP1, CD22, ITPR2, PLCG2"
"R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)",107,-0.534544962091767,-1.68291205062988,9.07924178772382e-05,0.000237106593155241,0.00277271841710767,3472,"tags=42%, list=19%, signal=34%","1000/5954/7425/3488/51280/5069/26085/7466/8614/3569/10117/3486/3483/5179/3484/1758/2719/8542/3487/351/11167/91851/2200/4052/3489/10272/54587/84141/11098/3698/3913/3915/3912/4240/652/4312/3371/54972/4148/3490/64856/3481/3485/8404/3270","CDH2, RCN1, VGF, IGFBP5, GOLM1, PAPPA, KLK13, WFS1, STC2, IL6, ENAM, IGFBP3, IGFALS, PENK, IGFBP1, DMP1, GPC3, APOL1, IGFBP4, APP, FSTL1, CHRDL1, FBN1, LTBP1, IGFBP6, FSTL3, MXRA8, EVA1A, PRSS23, ITIH2, LAMB2, LAMC1, LAMB1, MFGE8, BMP4, MMP1, TNC, TMEM132A, MATN3, IGFBP7, VWA1, IGF2, IGFBP2, SPARCL1, HRC"
"R-HSA-5576892","Phase 0 - rapid depolarisation",28,-0.695640743298914,-1.80457223183902,0.000101571403944002,0.000259941388964159,0.00301108862120409,1356,"tags=32%, list=7%, signal=30%","6332/816/59283/59284/6329/6330/775/783/2257","SCN7A, CAMK2B, CACNG8, CACNG7, SCN4A, SCN4B, CACNA1C, CACNB2, FGF12"
"R-HSA-1236975","Antigen processing-Cross presentation",103,0.451863660289932,1.87752657797551,0.000110675843138344,0.000280281729048875,0.00320642215407976,3199,"tags=30%, list=17%, signal=25%","7096/1536/2243/2209/4688/143471/10333/929/1520/695/653361/4689/23643/6280/2244/4360/7099/4615/7097/6279/5699/114609/2266/5721/1535/4012/6891/5698/3551/1514/9902","TLR1, CYBB, FGA, FCGR1A, NCF2, PSMA8, TLR6, CD14, CTSS, BTK, NCF1, NCF4, LY96, S100A9, FGB, MRC1, TLR4, MYD88, TLR2, S100A8, PSMB10, TIRAP, FGG, PSME2, CYBA, LNPEP, TAP2, PSMB9, IKBKB, CTSL, MRC2"
"R-HSA-1566948","Elastic fibre formation",42,-0.64375785614554,-1.79147883739547,0.000122238935485761,0.000305597338714403,0.00346272165785397,4309,"tags=69%, list=23%, signal=53%","11117/3685/4054/4238/4015/3688/3678/10516/2202/84171/3696/2192/30008/7042/2199/3694/650/90187/2200/4017/4052/2006/4016/3690/4239/7043/652/8516/4237","EMILIN1, ITGAV, LTBP3, MFAP3, LOX, ITGB1, ITGA5, FBLN5, EFEMP1, LOXL4, ITGB8, FBLN1, EFEMP2, TGFB2, FBLN2, ITGB6, BMP2, EMILIN3, FBN1, LOXL2, LTBP1, ELN, LOXL1, ITGB3, MFAP4, TGFB3, BMP4, ITGA8, MFAP2"
"R-HSA-5603041","IRAK4 deficiency (TLR2/4)",18,0.757921812695551,2.29636738834186,0.000128889249730862,0.000316037340090508,0.00355416584706578,2447,"tags=83%, list=13%, signal=72%","7096/2243/10333/929/695/23643/6280/2244/7099/4615/7097/6279/114609/2266/51135","TLR1, FGA, TLR6, CD14, BTK, LY96, S100A9, FGB, TLR4, MYD88, TLR2, S100A8, TIRAP, FGG, IRAK4"
"R-HSA-373752","Netrin-1 signaling",48,-0.623464712296903,-1.77566267872083,0.000131043356789007,0.000320201593545312,0.00355416584706578,3779,"tags=54%, list=20%, signal=43%","6477/7430/5600/8976/1630/22885/9353/1826/1793/7220/137970/3983/219699/9423/5747/285704/4651/59277/57453/84448/7225/8633/6091/90249/7223/6586","SIAH1, EZR, MAPK11, WASL, DCC, ABLIM3, SLIT2, DSCAM, DOCK1, TRPC1, UNC5D, ABLIM1, UNC5B, NTN1, PTK2, RGMB, MYO10, NTN4, DSCAML1, ABLIM2, TRPC6, UNC5C, ROBO1, UNC5A, TRPC4, SLIT3"
"R-HSA-420029","Tight junction interactions",24,-0.708987720806968,-1.78467541279358,0.00013588067950879,0.000328592693132273,0.00360858558958652,3290,"tags=58%, list=18%, signal=48%","9069/9071/92359/56288/84552/84612/9075/1366/53842/9076/23562/1365/1364/7122","CLDN12, CLDN10, CRB3, PARD3, PARD6G, PARD6B, CLDN2, CLDN7, CLDN22, CLDN1, CLDN14, CLDN3, CLDN4, CLDN5"
"R-HSA-388841","Costimulation by the CD28 family",67,0.510645875737089,1.9616533165588,0.000148660252284549,0.000352222014266089,0.00386740205191382,1752,"tags=36%, list=9%, signal=33%","151888/5133/3932/917/916/1493/915/9402/7409/80380/5777/920/1445/942/3122/3113/3117/919/3115/3118/4067/29126/941/2885","BTLA, PDCD1, LCK, CD3G, CD3E, CTLA4, CD3D, GRAP2, VAV1, PDCD1LG2, PTPN6, CD4, CSK, CD86, HLA-DRA, HLA-DPA1, HLA-DQA1, CD247, HLA-DPB1, HLA-DQA2, LYN, CD274, CD80, GRB2"
"R-HSA-5602498","MyD88 deficiency (TLR2/4)",17,0.766373211046434,2.24686472443607,0.000163144523849613,0.000378247617176082,0.0039993525988235,2217,"tags=82%, list=12%, signal=73%","7096/2243/10333/929/695/23643/6280/2244/7099/4615/7097/6279/114609/2266","TLR1, FGA, TLR6, CD14, BTK, LY96, S100A9, FGB, TLR4, MYD88, TLR2, S100A8, TIRAP, FGG"
"R-HSA-451927","Interleukin-2 family signaling",41,0.582812759268646,2.03513060728653,0.000162058803298724,0.000377098468596125,0.0039993525988235,3074,"tags=59%, list=17%, signal=49%","59067/3932/5293/1439/3581/3560/6850/5777/3561/6772/3718/3965/3717/84868/1438/3559/2885/2185/3635/6775/50615/3558/6776/3636","IL21, LCK, PIK3CD, CSF2RB, IL9R, IL2RB, SYK, PTPN6, IL2RG, STAT1, JAK3, LGALS9, JAK2, HAVCR2, CSF2RA, IL2RA, GRB2, PTK2B, INPP5D, STAT4, IL21R, IL2, STAT5A, INPPL1"
"R-HSA-2214320","Anchoring fibril formation",14,-0.807636068237205,-1.85421365098942,0.000158376982052612,0.000371485241709383,0.0039993525988235,3567,"tags=100%, list=19%, signal=81%","1287/1286/649/7093/1294/3909/7092/1285/1278/3918/1277/1284/1282","COL4A5, COL4A4, BMP1, TLL2, COL7A1, LAMA3, TLL1, COL4A3, COL1A2, LAMC2, COL1A1, COL4A2, COL4A1"
"R-HSA-373760","L1CAM interactions",111,-0.518902837055113,-1.6343854546209,0.000180256555573569,0.000410470762691838,0.00433546551737024,4326,"tags=40%, list=23%, signal=31%","287/3685/3674/51807/288/7430/11280/284217/8829/3688/3678/3673/10382/10383/1759/1641/8506/347733/4897/7280/3312/6710/10381/27255/84617/8515/6711/26052/3680/6712/112714/6196/6332/3690/3672/113457/6456/3915/1463/2260/3912/23114/6329/6330","ANK2, ITGAV, ITGA2B, TUBA8, ANK3, EZR, SCN11A, LAMA1, NRP1, ITGB1, ITGA5, ITGA2, TUBB4A, TUBB4B, DNM1, DCX, CNTNAP1, TUBB2B, NRCAM, TUBB2A, HSPA8, SPTB, TUBB3, CNTN6, TUBB6, ITGA10, SPTBN1, DNM3, ITGA9, SPTBN2, TUBA3E, RPS6KA2, SCN7A, ITGB3, ITGA1, TUBA3D, SH3GL2, LAMC1, NCAN, FGFR1, LAMB1, NFASC, SCN4A, SCN4B"
"R-HSA-9006936","Signaling by TGFB family members",116,-0.515857468228367,-1.63112148295051,0.000195525574267294,0.000440952539077926,0.00461562320541311,4349,"tags=38%, list=24%, signal=29%","57154/3685/657/7048/4054/23327/7316/904/268/6498/60436/3688/7314/4091/659/57530/3696/56288/4086/23645/4093/7042/3694/9372/650/25805/5054/11167/91851/2200/4052/10272/4609/3690/1278/56937/7043/25937/1030/94/3624/8516/658/3625","SMURF1, ITGAV, BMPR1A, TGFBR2, LTBP3, NEDD4L, UBC, CCNT1, AMH, SKIL, TGIF2, ITGB1, UBB, SMAD6, BMPR2, CGN, ITGB8, PARD3, SMAD1, PPP1R15A, SMAD9, TGFB2, ITGB6, ZFYVE9, BMP2, BAMBI, SERPINE1, FSTL1, CHRDL1, FBN1, LTBP1, FSTL3, MYC, ITGB3, COL1A2, PMEPA1, TGFB3, WWTR1, CDKN2B, ACVRL1, INHBA, ITGA8, BMPR1B, INHBB"
"R-HSA-2243919","Crosslinking of collagen fibrils",17,-0.770666357989728,-1.82108040600875,0.00021869560208796,0.000483765639626567,0.00466711670046824,3560,"tags=94%, list=19%, signal=76%","4015/1287/1286/649/84171/7093/5118/7092/1285/4017/4016/1278/7837/1277/1284/1282","LOX, COL4A5, COL4A4, BMP1, LOXL4, TLL2, PCOLCE, TLL1, COL4A3, LOXL2, LOXL1, COL1A2, PXDN, COL1A1, COL4A2, COL4A1"
"R-HSA-2644602","Signaling by NOTCH1 PEST Domain Mutants in Cancer",58,-0.59545129466715,-1.72917265910035,0.000219674361624021,0.000483765639626567,0.00466711670046824,1466,"tags=19%, list=8%, signal=18%","54492/4609/3714/182/28514/388585/23493/3280/23462/26508/54567","NEURL1B, MYC, JAG2, JAG1, DLL1, HES5, HEY2, HES1, HEY1, HEYL, DLL4"
"R-HSA-2644603","Signaling by NOTCH1 in Cancer",58,-0.59545129466715,-1.72917265910035,0.000219674361624021,0.000483765639626567,0.00466711670046824,1466,"tags=19%, list=8%, signal=18%","54492/4609/3714/182/28514/388585/23493/3280/23462/26508/54567","NEURL1B, MYC, JAG2, JAG1, DLL1, HES5, HEY2, HES1, HEY1, HEYL, DLL4"
"R-HSA-2644606","Constitutive Signaling by NOTCH1 PEST Domain Mutants",58,-0.59545129466715,-1.72917265910035,0.000219674361624021,0.000483765639626567,0.00466711670046824,1466,"tags=19%, list=8%, signal=18%","54492/4609/3714/182/28514/388585/23493/3280/23462/26508/54567","NEURL1B, MYC, JAG2, JAG1, DLL1, HES5, HEY2, HES1, HEY1, HEYL, DLL4"
"R-HSA-2894858","Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer",58,-0.59545129466715,-1.72917265910035,0.000219674361624021,0.000483765639626567,0.00466711670046824,1466,"tags=19%, list=8%, signal=18%","54492/4609/3714/182/28514/388585/23493/3280/23462/26508/54567","NEURL1B, MYC, JAG2, JAG1, DLL1, HES5, HEY2, HES1, HEY1, HEYL, DLL4"
"R-HSA-2894862","Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants",58,-0.59545129466715,-1.72917265910035,0.000219674361624021,0.000483765639626567,0.00466711670046824,1466,"tags=19%, list=8%, signal=18%","54492/4609/3714/182/28514/388585/23493/3280/23462/26508/54567","NEURL1B, MYC, JAG2, JAG1, DLL1, HES5, HEY2, HES1, HEY1, HEYL, DLL4"
"R-HSA-5260271","Diseases of Immune System",31,0.610152253505816,2.01402947328271,0.000283947255249547,0.000600822128954236,0.00583803270131071,2447,"tags=58%, list=13%, signal=50%","7096/2243/81793/10333/7100/929/695/23643/6280/2244/7099/4615/7097/6279/81622/114609/2266/51135","TLR1, FGA, TLR10, TLR6, TLR5, CD14, BTK, LY96, S100A9, FGB, TLR4, MYD88, TLR2, S100A8, UNC93B1, TIRAP, FGG, IRAK4"
"R-HSA-5602358","Diseases associated with the TLR signaling cascade",31,0.610152253505816,2.01402947328271,0.000283947255249547,0.000600822128954236,0.00583803270131071,2447,"tags=58%, list=13%, signal=50%","7096/2243/81793/10333/7100/929/695/23643/6280/2244/7099/4615/7097/6279/81622/114609/2266/51135","TLR1, FGA, TLR10, TLR6, TLR5, CD14, BTK, LY96, S100A9, FGB, TLR4, MYD88, TLR2, S100A8, UNC93B1, TIRAP, FGG, IRAK4"
"R-HSA-6806834","Signaling by MET",79,-0.550385452860266,-1.67128246933324,0.000298252699722234,0.000621073532428102,0.00597470894529807,4221,"tags=44%, list=23%, signal=34%","255631/2549/10653/7316/6457/284217/6464/3914/1398/3688/7314/6692/3673/85301/1289/3909/5747/3675/3249/1278/1280/3918/3908/6456/3913/3915/3911/1281/3912/3083/1290/3910/1277/50509/10319","COL24A1, GAB1, SPINT2, UBC, SH3GL3, LAMA1, SHC1, LAMB3, CRK, ITGB1, UBB, SPINT1, ITGA2, COL27A1, COL5A1, LAMA3, PTK2, ITGA3, HPN, COL1A2, COL2A1, LAMC2, LAMA2, SH3GL2, LAMB2, LAMC1, LAMA5, COL3A1, LAMB1, HGFAC, COL5A2, LAMA4, COL1A1, COL5A3, LAMC3"
"R-HSA-3371556","Cellular response to heat stress",87,-0.531146471946942,-1.63245946046455,0.000299968871902661,0.000622535103431668,0.00597470894529807,2138,"tags=23%, list=12%, signal=20%","23411/259217/10049/22824/3312/3326/1410/2288/26353/3306/3310/3320/116835/816/3305/3304/3303/10808/3337/9531","SIRT1, HSPA12A, DNAJB6, HSPA4L, HSPA8, HSP90AB1, CRYAB, FKBP4, HSPB8, HSPA2, HSPA6, HSP90AA1, HSPA12B, CAMK2B, HSPA1L, HSPA1B, HSPA1A, HSPH1, DNAJB1, BAG3"
"R-HSA-5668599","RHO GTPases Activate NADPH Oxidases",21,0.697896995712947,2.16254521068348,0.000311104797245375,0.000641853509735319,0.00602134161815608,2376,"tags=48%, list=13%, signal=42%","1536/4688/5579/5880/653361/4689/6280/5580/6279/1535","CYBB, NCF2, PRKCB, RAC2, NCF1, NCF4, S100A9, PRKCD, S100A8, CYBA"
"R-HSA-8941326","RUNX2 regulates bone development",30,-0.680403709918498,-1.79616227732549,0.000315068156171627,0.000649077359855038,0.00602134161815608,2050,"tags=47%, list=11%, signal=42%","4091/632/10413/4086/3549/2737/25937/7525/25925/2736/1277/23493/3280/23462","SMAD6, BGLAP, YAP1, SMAD1, IHH, GLI3, WWTR1, YES1, ZNF521, GLI2, COL1A1, HEY2, HES1, HEY1"
"R-HSA-186797","Signaling by PDGF",57,-0.586426957019338,-1.69924859019556,0.000316480919897303,0.000651033224678933,0.00602134161815608,3512,"tags=40%, list=19%, signal=33%","1398/1297/1287/7059/1286/1289/2886/1285/5155/1280/9564/1281/5327/7058/5154/1290/1291/1292/50509/80310/5159/1284/1282","CRK, COL9A1, COL4A5, THBS3, COL4A4, COL5A1, GRB7, COL4A3, PDGFB, COL2A1, BCAR1, COL3A1, PLAT, THBS2, PDGFA, COL5A2, COL6A1, COL6A2, COL5A3, PDGFD, PDGFRB, COL4A2, COL4A1"
"R-HSA-2129379","Molecules associated with elastic fibres",35,-0.650386557121362,-1.7587604165813,0.000354478313410683,0.000715577629801738,0.00664509655635196,4309,"tags=69%, list=23%, signal=53%","11117/3685/4054/4238/3688/10516/2202/3696/2192/30008/7042/2199/3694/650/90187/2200/4052/2006/3690/4239/7043/652/8516/4237","EMILIN1, ITGAV, LTBP3, MFAP3, ITGB1, FBLN5, EFEMP1, ITGB8, FBLN1, EFEMP2, TGFB2, FBLN2, ITGB6, BMP2, EMILIN3, FBN1, LTBP1, ELN, ITGB3, MFAP4, TGFB3, BMP4, ITGA8, MFAP2"
"R-HSA-392154","Nitric oxide stimulates guanylate cyclase",19,-0.72766234814028,-1.75736424127388,0.00038763768133184,0.000772526159249979,0.0071613917939414,3184,"tags=58%, list=17%, signal=48%","10846/50940/10242/5152/4846/4843/8654/5138/5592/5136/2977","PDE10A, PDE11A, KCNMB2, PDE9A, NOS3, NOS2, PDE5A, PDE2A, PRKG1, PDE1A, GUCY1A2"
"R-HSA-5686938","Regulation of TLR by endogenous ligand",18,0.717375287269906,2.17351867606258,0.000436177202966467,0.000848793587490147,0.00794301643296829,2217,"tags=67%, list=12%, signal=59%","7096/2243/10333/929/3929/23643/6280/2244/7099/7097/6279/2266","TLR1, FGA, TLR6, CD14, LBP, LY96, S100A9, FGB, TLR4, TLR2, S100A8, FGG"
"R-HSA-5693532","DNA Double-Strand Break Repair",129,0.382214685833078,1.64535133627289,0.00045498079623468,0.000880506912823314,0.00816874342832021,5728,"tags=49%, list=31%, signal=34%","2138/10721/890/675/64421/10635/83990/7517/580/63967/472/84464/142/641/672/84126/2139/8914/144715/83695/55775/80010/5424/2072/3981/9156/7156/197342/5888/5591/79184/5427/51750/9656/5892/9682/57804/11073/5426/79840/545/51567/3980/5893/116028/11200/23514/1111/79728/5429/7336/9031/6117/80198/6118/51548/22976/348654/79008/2237/7157/27434/51588","EYA1, POLQ, CCNA2, BRCA2, DCLRE1C, RAD51AP1, BRIP1, XRCC3, BARD1, CLSPN, ATM, SLX4, PARP1, BLM, BRCA1, ATRIP, EYA2, TIMELESS, RAD9B, RHNO1, TDP1, RMI1, POLD1, ERCC4, LIG4, EXO1, TOP3A, EME2, RAD51, PRKDC, BRCC3, POLE2, RTEL1, MDC1, RAD51D, KDM4A, POLD4, TOPBP1, POLE, NHEJ1, ATR, TDP2, LIG3, RAD52, RMI2, CHEK2, SPIDR, CHEK1, PALB2, POLH, UBE2V2, BAZ1B, RPA1, MUS81, RPA2, SIRT6, PAXIP1, GEN1, SLX1B, FEN1, TP53, POLM, PIAS4"
"R-HSA-5668914","Diseases of metabolism",227,-0.444408953346828,-1.46652010796193,0.000464937565614326,0.000898538211400452,0.00823157005787937,3509,"tags=27%, list=19%, signal=22%","1605/3795/9060/7314/4060/5507/2239/4958/80070/1591/4582/5549/2131/6385/2817/2678/11174/1589/54437/9420/92949/375790/3373/170692/57188/9508/21/79875/170690/2719/55901/11095/10417/4584/10675/4860/170689/10071/8908/56603/9469/1463/7058/56999/9037/9215/633/9719/80731/9510/221981/11096/4854/11173/1464/2328/176/81792/3339/4855/9507","DAG1, KHK, PAPSS2, UBB, LUM, PPP1R3C, GPC4, OMD, ADAMTS20, CYP24A1, MUC1, PRELP, EXT1, SDC4, GPC1, GGT1, ADAMTS6, CYP21A2, SEMA5B, CYP7B1, ADAMTSL1, AGRN, HYAL1, ADAMTS18, ADAMTSL3, ADAMTS3, ABCA3, THSD4, ADAMTS16, GPC3, THSD1, ADAMTS8, SPON2, MUC3A, CSPG5, PNP, ADAMTS15, MUC12, GYG2, CYP26B1, CHST3, NCAN, THBS2, ADAMTS9, SEMA5A, LARGE1, BGN, ADAMTSL2, THSD7B, ADAMTS1, THSD7A, ADAMTS5, NOTCH3, ADAMTS7, CSPG4, FMO3, ACAN, ADAMTS12, HSPG2, NOTCH4, ADAMTS4"
"R-HSA-9013694","Signaling by NOTCH4",81,-0.530020025307569,-1.61524522280403,0.000557315477664461,0.00103575164830498,0.00973192564458056,1164,"tags=11%, list=6%, signal=10%","182/59/388585/23493/3280/23462/2324/4855/54567","JAG1, ACTA2, HES5, HEY2, HES1, HEY1, FLT4, NOTCH4, DLL4"
"R-HSA-8877330","RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs)",10,0.798751990637829,1.99757796578974,0.000706841063754548,0.00125234766024608,0.012013817939744,2704,"tags=80%, list=15%, signal=68%","3458/1378/50943/1493/3559/865/3558/8784","IFNG, CR1, FOXP3, CTLA4, IL2RA, CBFB, IL2, TNFRSF18"
"R-HSA-418885","DCC mediated attractive signaling",14,-0.773552142259988,-1.77596196893637,0.000701892785835314,0.00124812918670568,0.012013817939744,3014,"tags=57%, list=16%, signal=48%","8976/1630/22885/1793/3983/9423/5747/84448","WASL, DCC, ABLIM3, DOCK1, ABLIM1, NTN1, PTK2, ABLIM2"
"R-HSA-5693579","Homologous DNA Pairing and Strand Exchange",41,0.536653218424932,1.87394557333631,0.00081453157187338,0.00140247164029669,0.013484589658765,5150,"tags=56%, list=28%, signal=41%","675/10635/83990/7517/580/472/641/672/84126/144715/83695/80010/9156/7156/5888/5892/11073/545/116028/1111/79728/6117/6118","BRCA2, RAD51AP1, BRIP1, XRCC3, BARD1, ATM, BLM, BRCA1, ATRIP, RAD9B, RHNO1, RMI1, EXO1, TOP3A, RAD51, RAD51D, TOPBP1, ATR, RMI2, CHEK1, PALB2, RPA1, RPA2"
"R-HSA-157858","Gap junction trafficking and regulation",40,-0.616271005792835,-1.70193114585119,0.000805078548685802,0.00138960118047119,0.013484589658765,2831,"tags=45%, list=15%, signal=38%","10382/10383/1759/347733/8218/7280/10381/84617/112714/4646/57165/2697/2700/113457/2702/7082/2701/10052","TUBB4A, TUBB4B, DNM1, TUBB2B, CLTCL1, TUBB2A, TUBB3, TUBB6, TUBA3E, MYO6, GJC2, GJA1, GJA3, TUBA3D, GJA5, TJP1, GJA4, GJC1"
"R-HSA-5693616","Presynaptic phase of homologous DNA pairing and strand exchange",38,0.511329966533168,1.7645129921156,0.000964226268894688,0.00162049988970937,0.0157581378087917,5150,"tags=53%, list=28%, signal=38%","675/83990/580/472/641/672/84126/144715/83695/80010/9156/7156/5888/5892/11073/545/116028/1111/6117/6118","BRCA2, BRIP1, BARD1, ATM, BLM, BRCA1, ATRIP, RAD9B, RHNO1, RMI1, EXO1, TOP3A, RAD51, RAD51D, TOPBP1, ATR, RMI2, CHEK1, RPA1, RPA2"
"R-HSA-400042","Adrenaline,noradrenaline inhibits insulin secretion",25,-0.683018743984011,-1.72986813553175,0.00101013610252597,0.00168555964851424,0.0162994646257022,2254,"tags=44%, list=12%, signal=39%","2791/55970/776/784/111/2770/112/152/150/775/783","GNG11, GNG12, CACNA1D, CACNB3, ADCY5, GNAI1, ADCY6, ADRA2C, ADRA2A, CACNA1C, CACNB2"
"R-HSA-8940973","RUNX2 regulates osteoblast differentiation",22,-0.700539170179106,-1.73114935390504,0.00111761273329812,0.00183012341524925,0.0178082765792635,1117,"tags=45%, list=6%, signal=43%","632/10413/2737/25937/7525/25925/1277/23493/3280/23462","BGLAP, YAP1, GLI3, WWTR1, YES1, ZNF521, COL1A1, HEY2, HES1, HEY1"
"R-HSA-9013700","NOTCH4 Activation and Transmission of Signal to the Nucleus",11,-0.786907538186242,-1.71766096727773,0.00114284463077235,0.00186059873260157,0.0179855080944161,1164,"tags=27%, list=6%, signal=26%","182/4855/54567","JAG1, NOTCH4, DLL4"
